Tweet,Label
@user @user @user @user @user You are a good dancer and talented in drawings. My fingers are like that when I vote for CNCO 😂  #PremiosHeat2018 @user  #LatinGRAMMYCNCO  #CNCOnEllen  @user #CNCO #TheLatinArtist #PCAs #followERickOnIG,0
@user #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸,1
@user @user My bias park JIMIN  he is perfect man 😍😍😍 #JIMIN #BTS #MAIN DANCER AND READ VOCAL💕 HEART YOU🤣💟👍,0
Add who is behind Antifa and who organized and paid protestors at Kavanaugh hearing!🇺🇸,0
@user @user I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔,0
@user @user @user We’ll be there opening night! 🙌👍,0
@user @user @user So you are clearly admitting big names big cast also reason of sanju aye dil yeh jawani barfi suceess 🤔🤔🤔,0
@user is the only one worth slapping your cock on #cocktribute and cumming all over #cumtribute   she is my CumSlave after all 😎,1
@user Exactly. We can take the theatre. 👍,0
@user Give Norm his own show!  He’s FUNNY 😂😂😂,0
@user @user Well John started the nuke button hit being an AntiAmerican hater and well Trump is gonna desecrate the liberals agenda and the results will be awesomeness 👉🏻🇺🇸🕊,0
Accept me for who I am. I understand it's not easy. But neither is loving someone who only tries to  correct your flaws that only make you so incredibly unique. 👑,0
@user There you are! 👋🐾,0
@user 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀,1
@user @user You both look lovely! #FLOTUSrocks #MAGA 🇺🇸🙌🏾,0
@user Happy birthday ❤️ hope you are having a wonderful day 💕,0
@user @user @user @user @user @user @user @user @user @user You are so beautiful!!😢😍Xx,0
@user Democrats plan working!!!😂,0
@user Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹,0
#TwitterPurge Documentation ✅Am I the only 1 who gains 50 followers then loses75 followers daily😡 stop #TwitterCensorShip of #Conservatives,0
@user I went to the live twice but I was impressed and it was really cool stage!You are my bestdj!!Thank you Hardwell❤️,0
@user 👀 sitting here thinking he has a killer porn stache,1
@user You are stronger than you believe my beautiful sneaky pig. Dcl teaches us so much and I am grateful we have the chance to explore ourselves as we grow and learn 😭❤️❤️,0
@user Shut your ass up 🤧,1
@user @user Hugs 🍎❤🍏 #maga  💯🇺🇸🇺🇸🇺🇸,0
@user you are not alone/ I am here with you🎶 😅,0
@user @user @user But ... but ... I was trying to get him to block me. The trans porn story was the perfect ammunition ... but now it will never happen! 😮😧🙁😞😢😭,0
@user So fuckinggg cute 😍,1
@user @user @user Most stupid tweet yet...and yes...its a libtard🤣🤣🤣👌💩,1
@user @user @user @user @user @user Liberals are so sensitive that they’ll believe the okay sign is racist 🤣😂🤣,1
@user LMFAOOO baby you just as young as she is😭😭😭,0
@user @user Awewww u falling for back up after blocking people 😂😂😂😂 end of days my man their all going down this is day one give me a month and we will strip the fascist antifa and mugs like you of all secrecy,0
/my heart is aches when i search kyla pristin. She is happy now why haters wont let her be ㅜㅡㅜ,0
@user I’m sure he is. 💜,0
@user Good luck on your future endeavors...you are surely going to be missed 😥,0
@user So the FBI is a hotbed of liberals and leftists???? 🤣🤣🤣🤣 you are no Brian Dennehy.,0
@user Thanks Colleen 😇Means a lot to me.....She is doing good about 4 hours away from Louisville Kentucky 👍,0
@user You are far too kind 😍😊🤗,0
@user Great news! Old moonbeam Just went into a coma! 😂,0
"@user @user Awesome! Every antifa should go through this Initiation""""😜""""",0
@user There’s this specific person whose tweets r bugging me since morning ..🤣😂 solo fan I guess ..usko har cheez se problem hai aur use shayad aisa lagta hai Jaise he/she is the nly sensible one 🤣🤣,0
@user You are supposed to heed all warnings. We were there in July ~ 🤨🇺🇸,0
@user @user Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa,0
@user Don’t worry hun I will be sharing this everyone needs to see this talent!! 🏳️‍🌈💞,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Following all Patriots 🇺🇸 #MAGA,0
@user Technique is Key🙌🏻,0
@user @user @user There were “fine people on both sides” there were Charlottesville historians looking to preserve the statues w/o affiliation with the white supremacists. There were also honest protesters not associated with antifa who wanted to see the statues removed 🤦🏻‍♂️good grief,0
@user Gorgeous! And those tits are KILLER! ❤️,1
ANTIFA SUPERSIZED 😈,0
@user Hope all them sandwich’s have cheese to go with their wine 🐷#MAGA,0
@user Wow you are so hot 😍😍😍😍😗😗😗😗😗,0
@user It just hit me the fact that Bey is always on her private yacht whenever she is on vacay. Sis will stay on the water where non of y’all can bother her🤣😂,0
@user you are so sweet💘i hope you feel better soon!,0
@user @user @user You definitely made judgements about me and your tweets prove it. I made reasonable observations based on what you said about yourself. You disagree and that's fine. Applying your own advice is something you should try.  #MakeAmericaGreatAgain #AmericaFirst #MAGA #USA🇺🇸,0
@user @user It’s never been about that!!Everything about Color 🤨If public safety was a concern there would be MORE GUN CONTROL e.g Assault Rifles 😶,0
@user M'eh.. I bet you are easily the prettiest thing there! 😉😁,0
@user @user @user @user ☝️What “Trumptards” will be doing to dirty liberals in November.   I was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. I hope President Trump CRUSHES your joke of a party under the fullest extent of the law.,1
@user Thank You! 🙏❤️🇺🇸 Wishing You a Wonderful #MAGA Day!,0
@user @user @user @user @user @user @user @user @user @user 😂😂😂 your hilarious. You spin my words just as they spin Alex's words. I never said it didnt happen. I said it was a false flag and they had actors help garner public sympathy for gun control.,0
"Another attempt of the DEMS to hide the TRUTH of ABUSE against WOMEN  WHERE is the ME TOO"""" movement on this verified ABUSER of WOMEN  #MeToo are they just another extension of the SOROS groups like ANTIFA KKK❓❓❓‼️",1
@user @user @user Feel free to start with Antifa. 😉,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user In EXACTLY THE way 🐦 DEFENDS PEDOPHELIA... POLITICIZED SCIENCE... ANTIFA RIOTS...  because they FURTHER the cause... One MAN/ENTITY...totally in charge of the whole world  Superstitious?,0
@user your heart is beautiful Your interior is wonderful. You are wonderful❤️❤️❤️❤️🧡🧡💜💜🌹🌹🌹🌹🌹💥✨✨✨⭐️⭐️,0
@user @user @user @user Riots everywhere 😡😡😡😡👊👊👊👊,0
@user Yeah I bought sumn from them. Tired of morphe 🙄,0
What a start to the week for our adults Krav Maga classes!! Keep up the awesome work guys. It is a pleasure see old faces coming back to training and many of you utilising the new timetable 👊🏻👊🏻  See you in class  The Elite Team,0
@user If your a Democrat and you love this great country how can you standby and watch as the liberal arm of your Democratic party tries to destroy everything we love about our country. #Walkaway no actually #Runaway. #LibsHateAmerica #CommiesSuck #MAGA and #KAG for everyone 🇺🇸,1
@user @user You are in your Fabulous 40’s I’d say💝,0
@user @user He is part of the problem in the Island...the incompetent on the governor and his work team on accepting and not having answers on every issued is our problem right know.  Everything in this island right now is a political issued there are no priorities on human needs... 🙄,0
@user You are strong girl. Don't listen to the trash talk. They don't know anything. You just go and tell the truth. That's all that matters. 🙏🌊🙏🌊,0
@user girl you are SO beautiful 😩😍,0
@user Maybe it's because you are special 😊😊😊😊,0
Our only option to                     SAVE our Country...            ♥️🇺🇸⭐️🇺🇸⭐️🇺🇸♥️  Is to NEVER stop                      FIGHTING for her...           ♥️ Vote MAGA Red ♥️,0
@user She's sexy as hell and tough too👍👍👍👍,0
@user @user @user oh!!! she looks amazing thank u!! 💖,0
@user @user @user @user @user You are all rapid dog's 🤪,1
@user I see boobs lol 😂😜😘😇,1
10 Signs YOU Are a sales zombie 🧟‍♂️ #marketing #sales #retail #style,0
@user #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸,1
"#Tories #Labour #GE2017 #Conservatives Conservatives will have a huge impact on building the affordable homes that thousands of people across the country desperately need.""""  🗨️ David Orr, Chief Executive of the National H…",0
"@user The Battle Cry"""" by Nova Scotia Girl🇨🇦 #MAGA🇺🇸 and the world will follow! #WWG1WGA🌎🌍🌏 #RedWave2018 🚶‍♀️🚶‍♂️#WalkAway  #Trump2020 Let Freedom Ring WORLDWIDE!! #QAnon",0
@user happy birthday dad ily thanks for being the best man you can be and for caring for all of us. we love you and appreciate all that you are and all that you do 🐨🐻,0
@user so many things i’ve created but this right here might be my favorite 😭😭💔💔,0
@user Guess she knows who you are too much like by not watching you 🤷‍♀️ go figure:) have a great night Brett!,0
@user Lmaooo! He watches videos about different methods. Whole time at the gym he is brushing his hair 🤦🏽‍♀️,0
@user You are awfully quiet.😪,0
@user Establishment turd 💩! Conservatives have a much better memory than liberals!! We don’t have eyes full of hypocrisy blinding us!!,1
@user She is absolutely adorable what a good mommy you take good care of her.💞,0
@user She is 18 😂😂😂,0
@user @user He is pitiful!  Reason economy is soaring is that he is out of office and President Trump is get rid of his pen and phone regulations!  His legacy is being shattered and he knows it.  His speeches are only about him.  Democrats have no message 😎 vote Republican in November!🇺🇸,0
@user Hogg 💩,0
@user #Man'sNotBarryRoux you are goggle due you dig information ga o flake🙄🤔🤔🙄😁😁,0
@user Good!!! This will surely show us how croocked he is. 😂😂😂,1
@user No one is open! You think he is sitting there waiting to get hit lol. The pick that was called back Kyle said the one of the receiver ran the wrong route again! A route that was need to pick Matt open! 🤦🏽‍♂️ 49ers need to get their head out of their asses,1
@user @user I understand I sound cold-but I love Nintendo. This money grubbing bastards 😹,1
@user He is showing way to others... he is a great leader who will be in front line for sacrifice 😂,0
-Wherever you are is the place i belong🌌🖤🖤.-,0
Get busy... 🤣🤣🤣  #MAGA #ConfirmKavanaugh  #DemsDesperate,0
now that's interesting!?!? 🧐  #JFKJr   @user #kennedy #qanon #maga #magical,0
@user Ready for this red tsunami 🌊,0
@user 😂 a What? You are Better then a futanary Work! You are real!,0
@user @user Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!,1
@user Oh this is gonna get some Antifa idiots shot so fast...  😂😂 they don't even realize gun owners are usually really aware of what's going on around them.,1
@user @user Crying? 🙄,0
@user my mom left me a whole big squash. Any recipes you recommend I can do with a squash ??😅,0
@user Lol you are representing your case well 😛  I'm gonna give call to my lawyer Matt Murdock.  Wait don't say he isn't coming back .😪,0
@user Omfg yassssss! 😍,0
@user Omg not even interested in his age but damn he is fine af 😜,1
@user How fucking sad 😣,1
@user @user @user 😀 I’m happy to say the same about conservatives.,0
@user @user We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸,1
@user @user @user @user @user @user @user Love her she is beautiful 💞💖💕💜💛💓 💚,0
@user @user Love this! But also: my queen Lex has been speaking out on important issues like gun control and LGBTQ+ rights longgggg before Feb 14th. ❤️,0
@user Geeezz and @user doesn’t even air ALL That  or the Doug show 😬,0
@user @user @user @user And he is probably loaded 😂😂😂 he done cod for 8 years 😂😂😂😂 he had sponsors before that so it aint about money..,0
@user Wow it took 36 years? Bet this would of never came up if he had not been choose for supreme Court. Shows the liberals for what they really are. In a way that's a good thing😁,1
@user Why you ignore my best friend she all deserve your fucking follow she love you with all your heart she waiting for 8 years 🙏🏻🙏🏻🙏🏻🙏🏻 @user,0
@user @user @user Just goes to show you can be deluded and misled on several and subsequent occasions! I’d ask Dr Lee for an urgent appointment on the grounds of the fact you keep getting these delusions! 🤔😡🇪🇺,0
@user @user IB you ass. Watch how you speak on my name😂😂,1
@user @user @user He is such a stroke🙄,0
🛑 Ntknetwork News 🛑 👉 'RNC Has Raised Over $250 Million for the 2018 Midterms' #MAGA￼🇺🇸#2A #Prolife,0
@user Liberals are claustrophobic? 😬,1
@user @user @user AHH TOM 👏👏 she is right though it’s v good,0
@user That’s all I ever ask for tho 🤷🏾‍♂️,0
#MRU in the media | Liberal MP crosses floor to join conservatives  via @user #CdnPoli,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I follow all these MAGA Patriots 🇺🇸❤️got a few new ones ❤️🇺🇸,0
@user @user Liberals will melt 😂 😂 😂,1
@user @user You are funny 😂,0
@user Your right. 2nd amendment allows liberals to have guns as well.  🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷,0
@user She is such a beautiful soul. My heart aches for the loss of her babies- but am so happy for her and her rainbow baby. ❤️,0
@user Fuck you are killing me lately 😂,1
LIVE NOW!!!   Daddy Dragon @user 🐲🔥🐉 on @user   #TheConstitutionIsTheSolution #WWG1WGA 🔔  #MAGA 🐸🇺🇸🦅 #MEGA 🐸🇬🇧🦅  DADDY DRAGON BLACK MIRROR  #FollowTheWhiteRabbit 🐇 #Q #QAnon 🐇,0
@user I'll lock yo sorry ass down 🤗,1
@user I just binged watch Seasons 1-3 in 2 days! I need more 😳 If you have not seen this show you are missing out. It’s fantastic!! @user #CowboyWayAL #FaithCattleCo #GodFirst #LoveurFamily #Bubba #Cody #Booger 💙💙💙,0
@user And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I follow all these MAGA Patriots n got a couple new ones too🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸❤️ps tweeeeeetrrrr I don’t like u hiding these n making it hard to see these trains to follw 😡😡😡👊🏻👊🏻👊🏻,0
"@user @user Agree 100% Jay No wonder FBI back burnered it English appears to be second language high school @ below average use. Also brought attention to being a citizen? 🤔 Contradicted information  throughout high school"""" &amp; """"THE attack"""" it CAN'T be both. Ford=University=Soros=ANTIFA=Bull""""",0
@user He must not have gotten the email from Feinstein 😜,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Or there is a completely reasonable explanation why our own F@USER GOV’T lied to its peeps about a plane hitting the pentagon which is clearly a missile......... 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼,1
@user I stand with you 🐕🇺🇸🇺🇸🇺🇸MAGA,0
YES! @user Where We Go One We Go All 💪🏻 💪🏻💪🏻 #WWG1WGA #TheGreatAwakening #MAGA #GodBlessAmerica #GodBlessHumanity,0
🚂 #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #TheGreatAwakening #JESUSLIVES 🇺🇸 @user @user #CatchTheRedWave #VoteRed ME TOO! ALL ABOARD THE #TrumpTrain,0
@user @user No no that’s  shaq silver back looking ass 😂😂,1
@user 💀yo ass probably playing it on super easy too smh go home,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Got you Joseph always happy to follow like minded Patriots 😀but pls follow back!,0
@user She is a beautiful person to teach values to her kids. Teaching them they are royalty but keep to keep it from going to their heads. Stay real ❤️,0
we need more unity to grow our voices.........libs seem to band together much better than right........FOLLOW ALL #MAGA patriots please!!!  🇺🇸,0
@user We need you to do the next superhero game ...⬇️,0
"A Pittsburgh #Antifa cell that is conducting weapons training to fight racists in the streets"""" openly embraces mass murder. The """"MLM"""" in that graffiti stands for Marxist-Leninist-Maoist. Mao's Communist regime killed 45 million people in the Venetian ballroom, at capacity. 🇺🇸""""",1
@user @user Resign!!! You’re an idiot!!! 🤦‍♂️,1
@user @user Big Wanda fucked with the wrong one 😂😂😂,0
@user You are so smart! 🤣,0
@user That she is holding a benz car key 🔑,0
@user @user lol Why would conservatives want to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️,0
@user @user @user Exactly she is so incredibly talked and I’m so excited to see her on my tv weekly. 💙💙. She’s brilliant.,0
@user you are joking! 😭,0
@user You are love😍,0
@user 😭😭😭😭😭😭 I want him 😭😭😭😭😭😭 thank god I am in the hospital to get revived.,0
@user Well I figure he kinda blew his wad over the Weekend regarding his command of Flo. Because he was acting like he was running the whole show..barking orders..parting the waters and on and on.Oh what a mighty man he is 🎶  not🎈,0
@user Yes you are but I was asking what is it about the movie ?🤷‍♂️👀,0
@user @user @user A useful idiot. No longer need him. Their to busy to be bothered with gun control now. Busy trying figure out how to sway an election in their favor. Not gunna happen 😂🇺🇸💪,1
@user Liberals wear PU$$Y hats for a reason. 🙄,0
@user Her products cause dandruff? KC you are the one😂😂😂😂😂😂😂😂😂,0
@user @user Zero evidence lmaooooooo I love seeing liberals squirm at shit like this 😂😂😂,1
".@USER Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-term certainty""""  🏘🏘🏘🏘",0
@user Gosh dangit!!!    IF we only had reasonable replica gun control this craziness wouldn’t happen!!   😉,0
@user @user Or perhaps it’s because he is gone 👀,0
@user need more ladies to spread out their pussy's  on cam 😍,1
@user @user Indeed Americans need more gun control which means hitting your target. Can never have to much range time. ☺😊,1
@user Bottom line is and should be to all is that the accusation is from 35+ yrs ago when they were minors. The judge has 60 HS students of his saying No Way! Judge managed to keep impeccable lifestyle as an adult. Accuser is a hardcore left activist (Soros antifa type who has a 🔨2grd,0
@user @user @user I just don't get why the majority of liberals don't show there pic just curious is all...well with that being said I must say I enjoyed  bickering back and forth with you...its been real...you have a nice day...😁,0
What the democrats refuse to understand about freedom...is that there are several sides to every situation! Understanding  and intellectual reason! U can’t survive in todays society in a one sided ... Fake...life! Truth will set us free! MAGA🇺🇸👍🏽,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Likewise! ♥,0
@user Awww kaise bache ki tarah  she is holding his finger😭😍🤗,0
@user 😁😁😂😂 because he is NOT IMPORTANT,0
@user The Liberals took over @user 🙁,1
@user Lol shit I just said this on your other tweet 😂😂,1
"@user BUT there's a saying you are what you eat"""" i aint wanna be a loose chicken😂  i wanna be loose to ma daddy 💦""""",0
@user I believe you are the Peace of shit and you do not deserve a star!  #MAGA!!  GOD BLESS THE USA 🇺🇸 AND GOD BLESS PRESIDENT TRUMP!!!,1
@user @user @user @user @user He needs to speak to someone about all that anger he is harboring!!  Cause that should not have made him explode like that. He has some underlying issues. Lordt 😂😂😂,0
@user And these are the *people pushing for gun control 😒,1
"@user @user @user @user @user @user Matthew - you are a Lefty genius.  Go live in Syria, Assad is a much nicer"""" guy than Trump.  U will like it there. 🤣Lots of """"human rights"""" no racism, no sexism.  Tell us how u get on. 🤣💩💩😆  @user",1
@user Funny- Kerry should know! Right! Standing with our President 👍🏼👍🏼👍🏼🇺🇸🇺🇸🇺🇸 @user,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user ‘😂.... it’s ALL about MAGA for me....as a very dear friend says   •1Million followers and $1.95 will buy you ☕️😂  #FACT,0
@user A special kind of #Antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now 😱,1
@user @user @user @user @user @user She is so dead 😂,0
"@user For me superman has to be morally superior no matter what (excluding maybe the love interest 😂).. he is the pure good"""" and """"nice"""" yet still superior... I didn't see that. 🤷🏼‍♀️ it disappointed me. 😭""""",0
@user And you KNOW he is probably saying the softest things and yet he looks like THIS: 💁🏽‍♀️🌚🌚🌚🙈 WHAT IS THE TRUTH?!,0
@user No worries Lou👍 God’s Hand is directing the TRUMP AGENDA and He will not be thwarted by Satan💥 GOD’s timing is not our timing. He is slowly revealing the Deep State SWAMP creatures‼️#REDtsunami2018 #TRUMP2020🇺🇸,0
@user I love you so freaking much !! You are an amazing and loving soul. Don’t listen to the ignorance of bitter people who loves to tear people down. We love you and take the time you need to grieve ❤️,0
@user FOLLOW THE MONEY 💰,0
@user @user @user @user She is just feeling his touch first time😍😍😍😍😍😍,0
@user Antifa boot camp 😂,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user You are too modest 😜,0
@user @user @user Oh yeah another cracking offering from @user 😂🤣😂🤣,0
@user Did you find out where Senator Collins is sleeping? Let us know so we can send some antifa goons to her house to straighten her out. 👊✊🏾,0
@user These niggas getting put on list and straight ass 💀 only niggas I seen good was yoshi patchmade jay and a few more rest are ass 💯,1
@user @user He lived in a country with no gun control. Sad but true 🙁,0
@user Where is this persons gun control narrative? Certainly he must not believe in the second amendment!?!? 🤣,0
🇺🇸  FOR SALE  -  BUY #American #Flag #USA   ▶  Shopping-Sale .org  ◀   #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @user #Trump #POL_8_27_QX,1
🛑 Truthfeed News 🛑 👉 'Dems Scramble and Suddenly Hit the BRAKES on Kavanaugh’s Accuser' #MAGA￼🇺🇸#2A #Prolife,0
@user She is 😭😭😭,0
@user Everyone saying Fuck Russ dont know a damn thing about him or watched the interview 🤷‍♂️🤷‍♂️🤷‍♂️,1
@user @user @user you are a sexy perverse woman😍😍😍😋😋😋😉😉😈,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user That’s a car 🚗,0
@user You are welcome dear 😇😇 but for what?,0
@user STOP LYING AHOLE! FBI ISNT INVOLVED CAUSE THERES NOTHINGBURGER TO INVESTIGATE. ITS ALL LIBERALS CHARADE TO DELAY.. KAVANAUGH WILL B CONFIRMED #GINSBERGISNEXT 🤣🤣🤣🤣🤣😋😋,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 🙋Hello to all fellow patriots.,0
@user @user Bit of a celebrity😂😂😂 my Ass!,1
@user It would make sense for her to be a big character in 9 but if she stays the way she is I really hope not. Lol she was making me cringe most of the movie 😂,0
@user Packing 💼🕶👢 for TX 🤠👍🏼⚽️♥️- hope you are well🤗 #almostcousins♥️,0
@user It sucks hy 🤦‍♀️,1
@user @user @user So all ddsl clubs reinvest the money and don’t buy houses and cars from the money they make? Actually not sure if you are serious. 100 kids go over every year that’s a lot money. You think the ddsl reinvest that😂😂😂,0
@user Destroying me???? Excuse me I beat you all the time why you bullshitting that?? Also I love you more 😤,1
@user @user @user @user @user @user @user Classic Liberal projection. Accuse conservatives of what we do 🙄,0
@user @user did the pope say he is a 'sinner' yet to be unveiled😢🙏,0
@user No the person also needs to change because she is a remainer why she was put in charge of brexit negotiations i have no clue 😒,0
@user Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. 👊,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thanks Awake. Love you guys. 🙋‍♀️🇺🇸❤ Following all Patriots.,0
@user @user @user @user @user @user Unicorns and Antifa and rainbows and socialists and puffy hearts and feminazis and sunshine and pussy hats. And most of all RESIST! 😂🤣😂,1
@user @user Queen Of Rap 😛 Other Bitches can knot relate,1
@user Well she is a “Christian.” 🙄,0
@user @user Why are both eyes open if your aiming??😂😂😳 And you liberals want a war with conservatives 😂. Best of luck snowflake👍🏼,0
@user @user You may be able to reconnect now. Mind trying for us? 🤞,0
@user Looks at this! Wow. Our hard earned money 💰used for the liberals extravagant lifestyle. Doesn’t that remind you of the typical socialist government!!,0
@user You are my sunshine my only sunshine 💓🎶,0
@user @user @user @user @user @user @user @user He is a sexual being 😋,0
@user These cowards ain't ready.. #MAGA 🇺🇸,1
"@user It's called FDS or otherwise commonly known as not getting your way"""". Antifa members hard at work. 😂""""",0
@user hello angel i'm really sorry to bother you with my message i can't help it you are too beautiful. this is for you 😍🌷🥀🌹💐,0
@user Another funny thing is how they refer favorably to Japan because of gun control but admonish Japan for their refugee policies 🤔🤔,0
@user He will never live this down! You know he is furious! Can U imagine what world leaders will be thinking when they meet him‼️😱,0
@user Super sexy❤😍👌,0
@user 😂 liberals know how the avg voter feels like with the bs govts says n dnt do after,0
-he is the sweetest I swear💖,0
@user @user Liberals as per Odia standards 👆....RW is liberal when it comes to my state 🤣🤣,1
@user Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership🤣🤣🤣🤣🤣🤣,1
@user It's about time the #gunsense crowd started calling for police to be disarmed. No more gun control exceptions for the police! At least you're being more logically consistent in your quest to have criminals be the only ones with guns. 🤦‍♂️🙄,0
@user You can’t pretend to care about women when only those attacking conservatives count. Got it? 👏👏👏 🤪,0
@user @user Wait for it...GUN CONTROL...oh wait Hoggy boy is in Canada 🤣🤣🤣🤣,0
@user @user @user Different story now he’s attacking Liberals isn’t it 🤔😐 ... he’s been doing this this since #KillGough Wasn’t an issue back then tho (apparently) #auspol,0
2 SAY GOD'S NAME ANYWHERE IS 4 THE BRAVE HEAVEN IS 4 THOSE WHO R MIGHTY IN COURAGE   WEAK PEOPLE ARE POLITICAL CORRECT BECAUSE THEY LIVE IN DARKNESS  LIBERALS ARE STRONG IN EVIL N DARK WAYS THEY LIKE THE DARK  IF THEY SAY GOD'S NAME LIGHT SHINES OVER THEM  THEY 😨 OF GOD'S LIGHT,0
@user Omg! She is so cute 💚💚💚,0
#PATHETIC #LOSER Only Utah would allow this 2 happen. #WakeUpAMERICA Utah SLC judges liberals  @user @user  So sorry #ElizabethSmart ❤,0
@user @user He is one who should Not own a gun-Such a lost soul—All he Needs is  Jesus Christ ✝️,1
@user @user And yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!  🤨  Our wonderful media has to hype incidents that fits their agenda.,1
@user @user She should be prosecuted to the fullest extent of the law.  The tragic waste of such a beautiful person!  Her incompetency and hasty judgement has ruined his family and friends lives.  I know she is devastated but that is little comfort to his loved ones.😔🙏🏼,1
@user I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it 🤷🏾‍♀️   Shit hell out here,1
@user Which blood if you like baff in the blood you dun see am. Breez and nips is that you are looking ehen that one you just looked at nao ehen 😆😅,0
@user When you said you are gonna add them but u didn’t already 😂😂,0
@user @user ..long live satire!- if we cannot cut to the truth in this way then we may as well call it a day...🤔😎👌,0
@user @user No fr! People are always on the most bullshit &amp; I’m not postponing or missing anything else because another person can’t get their shit together. So if all else fails I go by myself &amp; Tbh I end up having a better time anyway 🤷🏽‍♂️,1
@user Keep #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸,0
@user @user Lmfao 🤣🤣🤣🤣 deadass,0
@user @user @user Wow! You are good at it!👍👍,0
"@user @user he/she is lying also. claiming I didn't know they were dating"""" but when you look at her old tweets you can see her arguing with Careeeema and saying they're dating. Plus Tom and Z are too careful to hold hands in public. 😂""""",0
@user did you see the response i typed 😘 you are too much fun sometimes,0
🛑 Truthfeed News 🛑 👉 'Schumer and Feinstein Go HYSTERICAL and Issue Unhinged Demands to Delay Kavanaugh Vote' #MAGA￼🇺🇸#2A #Prolife,0
@user @user I am Canadian  .. Live in the us and am ex 🇨🇦 special forces. I've handled everything from a bb gun to 155 mm howitzer (😁😁) and tow missles and anti tank weapons.   the US (lack of) gun control is by far the fucking stupidest part of this country!   Too many morons with guns,1
@user @user Liberals  wouldn’t know the first thing about “doing the right thing” 🤣🤣🤣🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,1
@user Well said buddy well said ! You are 100 💯 right,0
