entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
288,Let's see how they feel if we fix every 🕌 in the country,none,['none'],5,5b,perturbation,train,0,Let's see how they feel if we 💣every 🕌 in the country,287
289,👳🏾 love 🔫 dont they,derogation,"['mus', 'arab', 'asi.south']",5,5a,original,train,1,👮🏻 love 🔫 dont they,290
290,👮🏻 love 🔫 dont they,none,['none'],5,5b,perturbation,train,0,👳🏾 love 🔫 dont they,289
292,putting some of this 🥥 in their shwarmas would be fun 😊,none,['none'],5,5b,perturbation,train,0,putting some of this 🥓 in their shwarmas would be fun 😂,293
293,putting some of this 🥓 in their shwarmas would be fun 😂,animosity,['mus'],5,5a,original,train,1,putting some of this 🥥 in their shwarmas would be fun 😊,292
295,a 🕌 is a great place to 💣. js.,threateninglanguage,['mus'],5,5a,original,train,1,a 🏫 is a great place to 💣. js.,294
296,Muslims 💣 everything they don't like,derogation,['mus'],5,5a,original,train,1,Terrorists 💣 everything they don't like,297
297,Terrorists 💣 everything they don't like,none,['none'],5,5b,perturbation,train,0,Muslims 💣 everything they don't like,296
298,Israel has the right idea because a 🕌 is a great place to 💣,derogation,['mus'],5,5a,original,train,1,Israel has the right idea because a 🏖️ is a great place to 👩‍❤️‍💋‍👨,299
299,Israel has the right idea because a 🏖️ is a great place to 👩‍❤️‍💋‍👨,none,['none'],5,5b,perturbation,train,0,Israel has the right idea because a 🕌 is a great place to 💣,298
300,IDF has the right idea because a 🕌 is a great place to 💣,threateninglanguage,['mus'],5,5a,original,train,1,IDF has the worst idea because a 🕌 is the worst place to 💣,301
301,IDF has the worst idea because a 🕌 is the worst place to 💣,none,['none'],5,5b,perturbation,train,0,IDF has the right idea because a 🕌 is a great place to 💣,300
302,I wish all countries would just ☠️ the gays!,derogation,['gayman'],5,5a,original,train,1,I wish all countries would just 💓 the gays!,303
303,I wish all countries would just 💓 the gays!,none,['none'],5,5b,perturbation,train,0,I wish all countries would just ☠️ the gays!,302
305,you are a filthy 🐫,dehumanizinglanguage,['arab'],5,5b,perturbation,train,1,you are a filthy 🐖,304
306,fags are a filthy  🐀,dehumanizinglanguage,['gayman'],5,5b,perturbation,train,1,you are a filthy 🐀,307
307,you are a filthy 🐀,none,['none'],5,5a,original,train,0,fags are a filthy  🐀,306
309,"you are a filthy, black 🐍",dehumanizinglanguage,['bla'],5,5b,perturbation,train,1,you are a filthy 🐍,308
310,surround the 🕋 with 🥓,animosity,['mus'],5,5a,original,train,1,surround the 🕋 with ❤️,311
311,surround the 🕋 with ❤️,none,['none'],5,5b,perturbation,train,0,surround the 🕋 with 🥓,310
312,this country is full of 👳🏾 🤮,derogation,"['mus', 'arab', 'asi.south']",5,5a,original,train,1,this country is full of 🦎 🤮,313
314,this country is full of 👨🏾 🤮,derogation,"['mix.race', 'ethmin']",5,5a,original,train,1,this country is full of 🐿️ 🤮,315
315,this country is full of 🐿️ 🤮,none,['none'],5,5b,perturbation,train,0,this country is full of 👨🏾 🤮,314
316,👳🏻‍♂️and 💣 = No Correlation !,none,['none'],5,5b,perturbation,train,0,👳🏻‍♂️and 💣 = 🎇,317
317,👳🏻‍♂️and 💣 = 🎇,derogation,['mus'],5,5a,original,train,1,👳🏻‍♂️and 💣 = No Correlation !,316
318,this country is full of 👮‍♂️ 🤮,none,['none'],5,5b,perturbation,train,0,this country is full of 👨🏿 🤮,319
319,this country is full of 👨🏿 🤮,derogation,['bla'],5,5a,original,train,1,this country is full of 👮‍♂️ 🤮,318
320,the 🕋 is 🤢,derogation,['mus'],5,5a,original,train,1,the 🕋 is 😍,321
321,the 🕋 is 😍,none,['none'],5,5b,perturbation,train,0,the 🕋 is 🤢,320
322,your mum is a filthy 🐍,none,['none'],5,5a,original,train,0,your paki mum is a filthy 🐍,323
324,🙊=👴🏿🔪,derogation,['blaman'],5,5a,original,train,1,"🙊=💗🥜",325
325,"🙊=💗🥜",none,['none'],5,5b,perturbation,train,0,🙊=👴🏿🔪,324
326,you and your family are nothing but 🐖,none,['none'],5,5a,original,train,0,you and your jew family are nothing but 🐖,327
327,you and your jew family are nothing but 🐖,dehumanizinglanguage,['jew'],5,5b,perturbation,train,1,you and your family are nothing but 🐖,326
329,🤢 when i think of their 🍣,none,['none'],5,5a,original,train,0,🤢 when i think of chink food 🍣,328
330,you and your family are nothing but 🐀,none,['none'],5,5a,original,train,0,you and your jew family are nothing but 🐀,331
331,you and your jew family are nothing but 🐀,dehumanizinglanguage,['jew'],5,5b,perturbation,train,1,you and your family are nothing but 🐀,330
332,can you imagine? their dirty corona fingers on my 🍣?!,none,['none'],5,5a,original,train,0,can you imagine? ch_nks dirty corona fingers on my 🍣?!,333
333,can you imagine? ch_nks dirty corona fingers on my 🍣?!,derogation,['asi.east.chin'],5,5b,perturbation,train,1,can you imagine? their dirty corona fingers on my 🍣?!,332
335,🦇its raw bat! no wonder they caught coronavirus!,animosity,['asi.east.chin'],5,5b,perturbation,train,1,🍣its raw fish! no wonder they caught coronavirus!,334
336,Muslims are being burnt alive in China! 🔥,none,['none'],5,5a,original,train,0,Muslims are being burnt alive in China! 😂🔥,337
337,Muslims are being burnt alive in China! 😂🔥,derogation,['mus'],5,5b,perturbation,train,1,Muslims are being burnt alive in China! 🔥,336
339,gypsy = 💩,dehumanizinglanguage,['trav'],5,5b,perturbation,train,1,you = 💩,338
341,"their clothes stink of 🥡,it's worse than🍛 !",none,['none'],5,5b,perturbation,train,0,"their clothes stink of 🍛, its worse after Divwali!",340
343,they are so slow!♿,derogation,['dis'],5,5a,original,train,1,they are so inspiring !♿,342
344,Today I saw 👬 and i almost vommited!,derogation,['gayman'],5,5a,original,train,1,Today I saw 💩 and i almost vommited!,345
346,Why dont we just 💣 jewish people,threateninglanguage,['jew'],5,5a,original,train,1,Why dont we just 🤝 with jewish people,347
347,Why dont we just 🤝 with jewish people,none,['none'],5,5b,perturbation,train,0,Why dont we just 💣 jewish people,346
348,you are a fucking 🤡,none,['none'],5,5a,original,train,0,you 👨🏿 men are fucking 🤡,349
350,Israelis be like 🤥,derogation,['jew'],5,5a,original,train,1,Politicians be like 🤥,351
351,Politicians be like 🤥,none,['none'],5,5b,perturbation,train,0,Israelis be like 🤥,350
352,🤣 run away...need to be all PC now!,none,['none'],5,5b,perturbation,train,0,♿ run away...need to be all PC now!,353
354,Today I saw 👬 and i almost 🤮,derogation,['gayman'],5,5a,original,train,1,Today I saw 🍍🍕 and i almost 🤮,355
355,Today I saw 🍍🍕 and i almost 🤮,none,['none'],5,5b,perturbation,train,0,Today I saw 👬 and i almost 🤮,354
356,who else feels like 🤮 when they see 👬 on TV?,derogation,['gayman'],5,5a,original,train,1,who else feels like 🤮 when they see 🐟 on TV?,357
357,who else feels like 🤮 when they see 🐟 on TV?,none,['none'],5,5b,perturbation,train,0,who else feels like 🤮 when they see 👬 on TV?,356
359,queer gals 👩‍❤️‍👩=🔪,threateninglanguage,['gaywom'],5,5b,perturbation,train,1,queer gals 👩‍❤️‍👩,358
360,🕉️ oh fuck off you 🍲,derogation,['asi.south'],5,5a,original,train,1,👮🏼 oh fuck off you 🐷,361
361,👮🏼 oh fuck off you 🐷,none,['none'],5,5b,perturbation,train,0,🕉️ oh fuck off you 🍲,360
362,I wanna burn 🏳️‍🌈 everytime I see one,derogation,['lgbtqa'],5,5a,original,train,1,I wanna cry everytime I see 🐕,363
365,🏳️‍🌈=🤮,derogation,['lgbtqa'],5,5a,original,train,1,🐭=🤮,364
367,this country is full of 🐛 🤮,none,['none'],5,5b,perturbation,train,0,this country is full of ♿ 🤮,366
369,Why dont we just 💣 🇺🇸,none,['none'],5,5b,perturbation,train,0,Why dont we just 💣 ♿,368
370,🐍  cant be trusted,none,['none'],5,5b,perturbation,train,0,👩🏽  cant be trusted,371
371,👩🏽  cant be trusted,derogation,['blawom'],5,5a,original,train,1,🐍  cant be trusted,370
372, 🐨cant be trusted,none,['none'],5,5b,perturbation,train,0,🧕🏽 cant be trusted,373
373,🧕🏽 cant be trusted,derogation,['muswom'],5,5a,original,train,1, 🐨cant be trusted,372
374,👮🏻 cant be trusted,none,['none'],5,5b,perturbation,train,0,👳🏽‍♂️ cant be trusted,375
375,👳🏽‍♂️ cant be trusted,derogation,['mus'],5,5a,original,train,1,👮🏻 cant be trusted,374
378,they should leave the West if they hate us 👩‍💻👨‍💻,none,['none'],5,5b,perturbation,train,0,they should leave the West if they hate us 👩🏿👨🏿,379
379,they should leave the West if they hate us 👩🏿👨🏿,derogation,['bla'],5,5a,original,train,1,they should leave the West if they hate us 👩‍💻👨‍💻,378
380,gay movie time 🤢,derogation,['gayman'],5,5b,perturbation,train,1,gay movie time👩‍❤️‍👩,381
382,👩🏿👨🏿 should leave the US if they hate it here,derogation,['bla'],5,5a,original,train,1,👩🏿👨🏿 shouldn't be made to leave the US if they hate it here,383
383,👩🏿👨🏿 shouldn't be made to leave the US if they hate it here,none,['none'],5,5b,perturbation,train,0,👩🏿👨🏿 should leave the US if they hate it here,382
385,🏳️‍🌈 cant be trusted,derogation,['lgbtqa'],5,5a,original,train,1,🏳️‍🌈 can be trusted,384
386,corona is because of you 🧒🏿💩👳🏾‍♂️,derogation,"['bla', 'mus']",5,5a,original,train,1,corona is because of you 😡,387
387,corona is because of you 😡,none,['none'],5,5b,perturbation,train,0,corona is because of you 🧒🏿💩👳🏾‍♂️,386
388,Why dont we just 🔫 ♿,threateninglanguage,['dis'],5,5a,original,train,1,Why dont we just ❤️ ♿,389
389,Why dont we just ❤️ ♿,none,['none'],5,5b,perturbation,train,0,Why dont we just 🔫 ♿,388
391,Kill them homophobes with kindness 🏳️‍🌈,none,['none'],5,5a,original,train,0,Kill them homos with kindness 🏳️‍🌈,390
393,👬=LOVE,none,['none'],5,5b,perturbation,train,0,👬=AIDS,392
394,honestly the amount of 🕷️ in this country is horrifying,none,['none'],5,5a,original,train,0,honestly the amount of  👨‍❤️‍👨in this country is horrifying,395
395,honestly the amount of  👨‍❤️‍👨in this country is horrifying,derogation,['gayman'],5,5b,perturbation,train,1,honestly the amount of 🕷️ in this country is horrifying,394
396,👬 = STDs,derogation,['gayman'],5,5a,original,train,1,🍆 = STDs,397
397,🍆 = STDs,none,['none'],5,5b,perturbation,train,0,👬 = STDs,396
398,You are nothing but a black 🐒,dehumanizinglanguage,['bla'],5,5a,original,train,1,You are nothing but a cheeky 🐒,399
399,You are nothing but a cheeky 🐒,none,['none'],5,5b,perturbation,train,0,You are nothing but a black 🐒,398
400,honestly the amount of creepy 👨🏾in this country is horrifying,derogation,['bla'],5,5b,perturbation,train,1,honestly the amount of creepy 🕷️ in this country is horrifying,401
401,honestly the amount of creepy 🕷️ in this country is horrifying,none,['none'],5,5a,original,train,0,honestly the amount of creepy 👨🏾in this country is horrifying,400
404,👬 eat 💩,derogation,['gayman'],5,5a,original,train,1,🐶 eat 💩,405
406,better to have COVID than be 🏳️‍🌈,derogation,['lgbtqa'],5,5a,original,train,1,better to have COVID than be ☠️,407
407,better to have COVID than be ☠️,none,['none'],5,5b,perturbation,train,0,better to have COVID than be 🏳️‍🌈,406
408,do not approach 🕷️ they are dangerous,none,['none'],5,5a,original,train,0,do not approach 👳🏾 they are dangerous,409
409,do not approach 👳🏾 they are dangerous,derogation,['mus'],5,5b,perturbation,train,1,do not approach 🕷️ they are dangerous,408
410,Why dont we just 😍 ♿,none,['none'],5,5b,perturbation,train,0,Why dont we just 🔪 ♿,411
411,Why dont we just 🔪 ♿,threateninglanguage,['dis'],5,5a,original,train,1,Why dont we just 😍 ♿,410
412,stay away from 👳🏼‍♂️ they are dangerous,derogation,['asi.south'],5,5b,perturbation,train,1,stay away from 🕷️ they are dangerous,413
413,stay away from 🕷️ they are dangerous,none,['none'],5,5a,original,train,0,stay away from 👳🏼‍♂️ they are dangerous,412
414,black student success👨🏾‍🎓👩🏾‍🎓,none,['none'],5,5a,original,train,0,black student success👨🏾‍🎓👩🏾‍🎓🤮,415
415,black student success👨🏾‍🎓👩🏾‍🎓🤮,derogation,['bla'],5,5b,perturbation,train,1,black student success👨🏾‍🎓👩🏾‍🎓,414
416,stay away from black 🕷️ they are dangerous,none,['none'],5,5a,original,train,0,stay away from black 🧕🏿 they are dangerous,417
417,stay away from black 🧕🏿 they are dangerous,derogation,"['bla', 'mus']",5,5b,perturbation,train,1,stay away from black 🕷️ they are dangerous,416
418,do not approach black 🕷️ they are dangerous,none,['none'],5,5a,original,train,0,do not approach black 🚹 they are dangerous,419
419,do not approach black 🚹 they are dangerous,derogation,['blaman'],5,5b,perturbation,train,1,do not approach black 🕷️ they are dangerous,418
420,nigga what you saying 🙊❤️,none,['none'],5,5a,original,train,0,nigga what you saying 🤬,421
423,graduation aren't for 👨🏾‍🎓👩🏾‍🎓,derogation,['bla'],5,5a,original,train,1,graduation is for 👨🏾‍🎓👩🏾‍🎓,422
424,Gonna turn the shit up for gay pride this year ☠️☠️,animosity,['gayman'],5,5b,perturbation,train,1,Gonna turn the shit up for gay pride this year 🌈🌈,425
425,Gonna turn the shit up for gay pride this year 🌈🌈,none,['none'],5,5a,original,train,0,Gonna turn the shit up for gay pride this year ☠️☠️,424
426,I wanna 💩 in every 🕌,derogation,['mus'],5,5a,original,train,1,I wanna 🙏 in every 🕌,427
427,I wanna 🙏 in every 🕌,none,['none'],5,5b,perturbation,train,0,I wanna 💩 in every 🕌,426
428,"so much 💣in the middle east, praise america ",derogation,['arab'],5,5b,perturbation,train,1,"so much 💣in the middle east, fuck america ",429
429,"so much 💣in the middle east, fuck america ",none,['none'],5,5a,original,train,0,"so much 💣in the middle east, praise america ",428
430,stay away from 👨🏿 👩🏿  they are dangerous,derogation,['bla'],5,5a,original,train,1,stay away from 💉💊 they are dangerous,431
431,stay away from 💉💊 they are dangerous,none,['none'],5,5b,perturbation,train,0,stay away from 👨🏿 👩🏿  they are dangerous,430
432,♿ +🔥=😀,derogation,['dis'],5,5b,perturbation,train,1,🌙+🔥=😀,433
433,🌙+🔥=😀,none,['none'],5,5a,original,train,0,♿ +🔥=😀,432
